date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2003-07-12,Somchair,25.0,7.9,1.33,0.054,2.21,0.06,0.065,,,62.2,14.1,42.6,41.0,,0.023,8.7,4.4,9.56,2.396,5.241,,1.306,,1.4,15.0,4.1,,,,2.1,,,,,175.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15,Somchair,,,,,,,,,,,,,,24790.53,1027.1,98.07,70.97,18.33,15.45,0.52,,45.53,,,,,,,,,,,0.001,0.001,,,,,,,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-20,Somchair,24.0,4.8,1.61,0.029,2.26,0.009,0.078,,,73.5,9.4,56.8,38.6,0.25,0.062,18.3,1.81,0.317,,0.171,,,,2.9,32.0,4.8,,,,2.02,,,,,143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-15,Somchair,18.1,5.8,0.32,0.012,3.84,0.005,0.014,,,58.9,11.9,43.9,35.3,3.498,0.368,17.6,7.89,3.18,4.24,0.392,,7.066,,2.8,29.0,6.7,,,,2.15,,,,0.003,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-09,Somchair,19.0,7.9,0.47,0.025,7.62,0.036,0.172,,,40.4,26.9,36.5,51.8,0.138,0.157,39.3,16.09,1.029,1.58,0.264,,3.82,,2.6,13.0,5.4,,,,,16.0,0.02,,,215.2,,,0.33,,,,,,,,,,,,,,,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-22,Somchair,4.0,10.9,0.57,0.05,2.04,0.026,0.108,,,60.7,19.6,65.8,52.4,0.558,0.134,2.2,2.67,2.26,1.67,0.1,,4.78,,2.3,36.0,5.2,,,,,,,,,214.7,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-19,Somchair,0.0,11.8,0.38,0.4,2.96,0.014,0.028,,,62.2,21.1,65.8,49.1,,,,,,,,,,,2.8,30.0,5.3,,,,,,,,,227.2,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-23,Somchair,2.0,7.4,1.12,0.03,1.98,0.033,0.042,,,58.3,59.0,71.0,54.8,1.212,0.057,68.0,,1.83,8.07,0.647,,4.09,,0.7,22.0,3.5,,,,,,,,,138.4,,,,,0.0,,,,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-14,Somchair,,,,,,,,,,,,,,1.086,0.054,10.0,7.33,3.69,3.96,1.395,,4.422,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-14,Somchair,10.0,10.0,0.329,0.055,2.58,0.011,,,,54.4,16.5,56.8,42.2,1.834,0.029,104.0,15.94,2.64,2.849,0.459,,12.7,,3.0,30.0,3.5,,,,,,,,,103.7,,,,,5.06,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-16,Somchair,10.0,10.1,0.36,0.059,1.99,0.009,,,,40.0,29.1,51.7,36.4,0.878,0.016,575.0,10.14,9.576,6.33,5.081,,3.302,,2.6,49.0,4.6,,,,,,,,,174.4,,,,,,,,,,,,,,,,,,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-30,Somchair,23.0,7.6,0.332,0.043,1.69,0.006,,,,58.3,21.1,42.1,38.1,0.419,0.023,155.0,16.16,1.189,1.33,0.153,,2.367,,6.7,51.2,9.7,,,,2.18,,,0.044,0.044,162.2,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-19,Somchair,19.0,7.4,0.271,0.047,1.42,0.017,,,,31.4,28.9,54.0,34.1,0.064,0.025,148.0,6.426,1.457,1.042,0.177,,1.807,,6.0,54.8,6.2,,,,,,,,0.092,118.1,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-02,Somchair,25.0,10.2,1.14,0.019,0.75,0.0,,,,47.0,35.9,54.0,28.4,3.27,0.021,111.0,8.095,2.027,1.515,0.306,,2.593,,6.6,57.7,9.3,,,,,,,,,46.1,,,,,0.0,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-14,Somchair,23.0,7.2,0.19,0.205,2.23,0.047,,,,31.7,11.9,53.6,34.4,1.572,0.011,117.0,31.54,3.49,7.549,0.183,,12.17,,3.2,55.0,5.7,,,,,,,,0.019,187.7,,,,,0.0,,,,,,,,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-04,Somchair,23.0,7.4,0.225,0.04,1.55,0.047,0.088,,,23.8,31.3,46.8,22.8,1.03,0.032,0.0,13.19,1.801,10.31,0.592,,8.93,,3.7,41.3,5.0,,,,,,,,0.085,128.8,,,,,0.0,,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-21,Somchair,17.0,9.3,0.34,0.04,1.74,0.012,0.086,,,58.9,24.4,81.9,37.7,0.649,0.108,58.0,5.792,0.97,3.649,0.318,,,,2.8,40.0,3.0,,,,,,,,0.05,106.1,,,,,1.17,,,,,,,,,,,,,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-06,Somchair,,,,,,,,,,,,,,0.145,0.069,0.0,11.09,1.584,4.048,0.605,,5.064,,,,,,,,,,,,0.067,,,,,,1.64,,,,,,,,,,,,,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-03,Somchair,8.0,11.5,0.241,0.061,1.91,0.023,0.095,,,47.1,28.6,20.6,31.0,0.532,0.108,0.0,4.528,0.687,3.837,0.05,,4.354,,2.8,26.8,3.4,,,,,,,,,231.8,,,,,,,,,,,,,,,,,,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-22,Somchair,1.0,10.4,0.78,0.028,2.16,0.056,0.064,,,64.699997,9.9,113.599999,48.5,0.198,0.096,49.0,16.34,4.337,17.290001,0.234,0.0,10.5,,1.5,,2.5,,0.0,,1.95,,,,0.069,253.699997,,,,,4.9,,,,,,,,,,,,,9.09,0.153,0.078,0.289,0.022,0.0,0.077,,0.061,0.0,0.146,118.900002,0.0,0.0,511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-20,Somchair,1.0,9.7,1.27,0.036,2.05,0.089,0.168,,,76.900002,27.200001,92.300003,84.0,1.71,0.223,90.0,9.66,2.609,3.557,0.101,0.0,4.188,,4.5,,5.6,,0.0,,2.16,,,0.0,0.065,152.5,,,,,1.52,,,,,,,,,,,,,9.3,0.072,0.163,0.0,0.0,0.0,0.0,,0.093,0.0,0.221,169.899994,0.0,0.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-24,Somchair,1.0,9.8,0.684,0.1,2.5,0.038,0.042,,,64.099998,24.299999,78.099998,62.0,3.103,0.405,76.0,19.68,12.95,7.029,0.28,0.0,16.18,,2.3,,6.8,,0.0,,2.26,,,0.012,0.117,126.800003,,,,,0.033,,,,,,,,,,,,,8.3,0.077,0.4,0.0,0.0,0.097,0.0,,0.128,0.0,0.148,145.0,0.07,0.0,452.0,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-24,Somchair,14.0,10.6,0.263,0.019,2.33,0.025,0.349,,,56.110001,41.299999,82.699997,48.0,3.369,0.291,639.0,177.300003,12.51,24.879999,6.956,0.0,7.371,,3.4,,7.3,,0.073,,2.28,,,0.0,0.034,190.899994,,,,,1.17,,,,,,,,,,,,,12.4,0.0,0.0,0.011,0.006,0.0,0.0,90.199997,0.026,0.0,0.026,,0.0,0.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-29,Somchair,21.0,7.0,0.108,0.039,1.66,0.0,0.01,,,58.900002,16.5,82.699997,,2.505,0.271,91.0,9.769,1.195,9.568,0.954,0.0,17.809999,,1.5,,4.4,,0.095,,2.44,,,0.0,0.031,157.300003,,,,,,,,,,,,,,,,,,8.5,0.0,0.0,0.049,0.0,0.0,0.0,79.900002,0.029,0.0,0.148,120.900002,0.0,0.0,434.0,,,0.0,0.09,2.16,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-17,Somchair,20.0,6.2,0.53,0.033,0.62,0.026,,,,52.099998,17.0,68.900002,,2.003,0.039,19.0,6.538,2.013,10.005,0.665,0.0,1.891,,3.8,,,,,,,,,,,192.699997,,,,,0.01,,,,,,,,,,,,,2.5,,,,,,,69.199997,,,,112.199997,,,384.0,,,,,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-21,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.1,0.34,0.98,,0.011,,,,0.002,,,,,,,,,,,,,,,,0.0,0.07,0.0,0.0,0.0,1.114,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-24,Somchair,26.0,5.5,0.559,0.139,1.21,0.017,0.119,,,36.0,31.6,75.800003,45.900002,2.011,0.259,41.0,9.113,3.823,2.172,7.213,0.0,3.033,,4.8,,5.0,,0.0,,2.02,,,0.0,0.118,181.100006,,,0.002,,0.01,,,,,,,,,,,,,6.3,0.038,0.044,0.019,0.006,0.0,0.266,69.0,0.109,0.284,0.043,123.0,0.0,,365.0,,,0.0,0.012,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-14,Somchair,23.0,5.8,0.538,0.097,1.15,0.031,0.108,,,36.0,26.700001,72.300003,40.0,0.197,0.071,17.0,8.191,1.844,4.546,2.164,0.0,1.38,,5.0,,5.2,,,,,,,,,192.100006,,,,,4.7,,,,,,,,,,,,,10.2,,,,,,,69.900002,,,,112.199997,,,380.0,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-26,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.12,16.0,0.28,0.0,0.092,,,,0.002,,,,,,,,,,,,,,,,0.0,0.124,0.016,0.015,0.0,0.034,,0.103,0.0,0.089,,0.0,0.0,,,,0.0,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-24,Somchair,19.0,7.4,0.282,0.042,2.98,0.012,0.038,,,52.0,21.799999,99.400002,68.0,0.145,0.024,10.0,8.436,1.708,4.288,3.763,0.0,3.727,,2.5,,5.7,,0.156,,,,,0.014,0.077,204.899994,,,,,0.01,,,,,,,,,,,,,10.4,0.056,0.0,0.083,0.0,0.219,0.0,83.0,0.068,0.0,0.069,12.3,0.0,0.0,364.0,,0.209,0.465,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-23,Somchair,6.0,8.0,0.476,0.056,1.61,0.026,0.125,,,67.5,20.4,196.800003,,1.285,0.097,10.0,10.09,3.493,3.321,0.05,0.0,4.356,,1.7,,3.3,,,,2.37,0.64,0.14,0.013,0.426,230.5,0.025,,0.045,,1.176,,,,,,,,,,,,,8.81,0.398,0.433,0.023,,0.183,0.304,64.900002,0.443,0.104,0.542,141.0,0.537,,808.0,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-24,Somchair,4.0,9.0,0.163,0.074,1.84,0.008,0.145,,,75.900002,17.9,112.400002,68.5,0.356,0.204,82.0,6.142,0.7,6.807,3.005,0.0,0.972,,1.2,,2.6,,,,2.14,16.0,0.16,,0.117,217.699997,0.107,,0.36,,1.529,,,,,,,,,,,,,6.05,,,,,0.541,0.622,68.599998,0.126,,0.339,147.0,,,488.0,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-22,Somchair,6.0,7.5,0.348,0.104,2.5,0.015,0.016,,,95.0,44.900002,91.300003,68.699997,1.34,0.142,52.0,0.171,4.728,34.599998,,0.0,9.29,,2.0,,3.6,,,,,,,,0.119,256.799988,0.1735,,,,0.01,,,,,,,,,,,,,6.54,,0.26,0.026,0.022,,0.375,60.099998,0.17,,0.403,237.0,,,470.0,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-29,Somchair,2.0,11.6,0.167,0.031,2.47,0.031,0.037,,,69.3,16.2,142.0,66.3,0.519,0.105,73.0,14.2,2.02,13.205,0.216,0.025,8.16,,2.7,,3.0,,0.06,,,,,,0.078,236.0,,,,,1.4705,,,,,,,,,,,,,5.84,,,0.121,,0.324,,83.9,0.119,,0.242,134.8,,,554.0,,,,0.059,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-25,Somchair,3.0,11.6,1.19,0.05,2.19,0.123,0.155,,,77.0,30.4,120.7,48.2,0.06,0.048,10.0,4.314,0.214,0.07,,0.541,0.947,,3.2,,5.1,,0.212,,2.83,,,,0.073,272.0,0.0467,,,,0.01,,,,,,,,,,,,,5.24,,,0.016,,0.164,,85.9,,0.084,0.096,178.0,,,600.0,,,0.133,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-23,Somchair,9.1,7.7,1.5,0.096,2.09,0.01,0.117,,,64.8,11.6,78.1,34.2,0.216,0.348,10.0,1.994,1.958,0.05,,0.026,12.97,,5.6,,7.2,,0.078,,2.283,,,0.102,,177.5,0.0672,,,,,,,,,,,,,,,,,14.8,,0.025,,,,,64.6,0.01,0.309,,117.0,,,408.0,,0.077,0.389,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-27,Somchair,9.5,8.3,0.156,0.052,3.23,0.05,0.245,,,60.7,22.1,94.6,43.2,0.103,0.046,37.0,17.8,12.44,8.59,0.307,0.074,8.326,,3.0,,3.0,,0.174,,2.43,,,,0.116,153.7,0.0556,,,,2.1176,,,,,,,,,,,,,8.88,0.022,0.183,0.026,0.007,,0.393,72.7,0.178,0.175,0.02,135.0,,,600.0,,0.089,0.156,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,Somchair,13.0,6.7,0.565,0.084,1.38,0.005,0.073,,,57.8,30.1,114.9,63.7,1.79,0.963,71.0,29.53,4.53,55.54,2.654,0.034,18.61,,8.4,,30.8,,0.097,,2.35,,,0.135,0.028,258.6,0.0418,,,,1.176,,,,,,,,,,,,,5.97,0.023,0.155,0.008,,0.16,0.44,63.8,0.016,,0.03,150.0,,,485.0,,0.154,0.13,0.247,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-25,Somchair,24.0,4.5,1.33,0.044,3.27,0.005,0.034,,,67.5,15.3,63.9,59.4,0.995,0.989,26.0,24.35,9.574,21.26,0.208,0.025,9.966,,1.2,26.1,4.0,,0.067,,2.07,,,0.038,0.03,155.5,0.222,,,,0.94,,,,,,,,,,,,,3.6,0.005,0.127,0.005,0.014,0.044,0.005,51.3,0.005,0.257,0.005,129.0,0.212,0.005,470.0,,0.102,0.111,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-16,Somchair,17.0,2.3,0.576,0.024,2.21,0.062,0.212,,,54.2,25.2,99.4,59.5,0.745,0.102,65.0,5.006,0.413,3.999,0.05,0.031,4.579,,6.1,,18.2,,0.136,,2.3,,,0.032,0.005,256.2,0.184,,,,0.588,,,,,,,,,,,,,11.44,0.005,0.005,0.01,0.005,0.005,0.005,23.9,0.014,0.022,0.015,134.0,0.005,0.005,521.0,,0.073,0.098,0.051,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-13,Somchair,24.0,3.6,1.46,0.027,1.08,0.152,0.685,,,70.9,17.5,76.5,49.5,1.817,0.325,17.0,0.307,0.164,21.0,0.412,0.025,11.03,,4.8,,7.5,,0.076,,2.22,,,0.011,0.01,207.4,0.0542,,,,0.01,,,,,,,,,,,,,4.55,0.007,0.005,0.005,0.005,0.027,0.005,44.1,0.012,0.018,0.005,140.0,0.052,0.005,0.0,,0.014,0.078,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22,Somchair,19.0,6.57,1.72,0.11,1.47,0.008,0.093,,,64.6,20.9,76.5,48.6,0.486,0.085,90.0,9.782,1.522,12.064,0.05,0.03,4.202,,3.0,54.2,4.8,,0.17,,,,,0.01,0.059,219.6,,,,,0.01,,,,,,,,,,,,,5.58,0.108,0.03,0.007,0.005,0.005,0.005,71.39,0.023,0.019,0.037,138.0,0.097,0.005,390.0,,0.194,0.116,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-06,Somchair,17.0,7.2,0.897,0.005,2.61,0.231,0.253,,,73.2,23.5,75.8,42.8,0.095,0.02,12.0,39.34,0.15,30.69,0.441,0.025,1.405,,3.3,42.5,4.2,,0.142,,2.2,,,0.014,0.032,219.6,,,,,0.352,,,,,,,,,,,,,10.2,0.005,0.089,0.011,0.009,0.052,0.166,75.0,0.036,0.033,0.042,156.0,0.107,0.005,384.0,,0.249,0.09,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-22,Somchair,3.0,10.4,0.143,0.023,1.46,0.012,0.432,,,72.1,24.3,89.6,40.8,2.304,0.235,34.0,9.491,0.364,17.2,1.677,,6.59,,3.9,41.6,6.8,,0.06,,2.37,,,0.01,0.01,204.9,,,,,0.823,,,,,,,,,,,,,7.89,0.005,0.107,0.005,0.029,0.016,0.005,77.0,0.014,0.037,0.01,157.0,0.037,0.005,399.0,,0.076,0.086,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-13,Somchair,2.0,11.7,0.453,0.105,1.9,0.011,0.109,,,56.1,29.1,82.71,42.78,0.121,0.061,54.0,10.48,0.541,7.979,0.297,0.05,2.551,,3.1,34.2,3.41,,0.185,,2.2,,,0.83,0.028,218.3,,,,,,,,,,,,,,,,,,7.38,0.005,0.07,0.022,0.005,0.1,0.005,85.0,0.059,0.169,0.015,145.0,0.142,0.005,394.0,,0.281,0.132,0.035,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-24,Somchair,2.0,10.6,0.365,0.0608,1.85,0.025,0.074,,,72.0,19.4,68.9,55.0,0.171,0.07,39.0,5.93,0.935,6.319,0.05,0.036,1.542,,2.2,41.7,4.4,,0.073,,2.5,0.06,0.04,0.017,0.025,265.9,0.1015,,0.0045,,0.0,,,,,,,,,,,,,6.97,0.005,0.005,0.01,0.005,0.06,0.056,76.5,0.028,0.037,0.028,146.0,0.114,0.005,517.0,,0.101,0.053,0.027,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-22,Somchair,2.0,12.0,1.3,0.026,1.48,0.029,0.302,79.0,2.7,64.1,21.8,117.1,63.3,0.21,0.02,74.0,19.27,1.885,14.74,0.877,0.032,8.509,,3.8,62.1,4.4,,0.118,,2.25,0.098,0.04,0.011,0.005,172.0,0.109,,0.006,,1.17,,,,,,,,,,,,,7.73,0.005,0.059,0.005,0.005,0.005,0.005,86.9,0.005,0.005,0.006,140.0,0.005,0.005,553.0,,0.06,0.052,0.022,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-28,Somchair,6.0,9.0,0.46,0.074,1.93,0.106,0.1068,78.0,2.5,60.1,29.2,89.6,72.4,2.227,0.021,72.0,4.922,5.363,1.767,0.592,0.03,20.06,,2.2,36.1,5.8,,0.06,,2.12,24.0,0.24,0.018,0.008,201.3,0.025,,1.6,,0.0,,,,,,,,,,,,,8.26,0.005,0.005,0.005,0.005,0.012,0.005,76.0,0.005,0.01,0.005,151.0,0.005,0.005,440.0,,0.06,0.015,0.005,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-20,Somchair,19.0,7.7,1.75,0.078,1.65,0.005,0.172,76.0,2.7,56.1,36.5,62.0,41.9,0.863,0.02,73.0,15.13,1.883,8.073,7.167,0.028,16.34,,5.7,20.2,6.0,,0.06,,2.33,3.5,2.4,0.01,0.005,183.6,0.1026,,0.92,,0.294,,,,,,,,,,,,,7.29,0.005,0.005,0.005,0.005,0.005,0.005,80.0,0.005,0.005,0.005,162.0,0.005,0.005,337.0,,0.06,0.051,0.017,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-26,Somchair,28.0,8.1,0.854,0.035,1.18,0.025,0.959,,,56.0,43.7,75.8,63.7,0.717,0.079,57.0,3.802,2.449,18.68,0.844,0.038,8.607,,3.1,,10.5,,0.06,,,9.2,1.7,0.012,0.005,207.0,0.039,,0.24,,1.176,,,,,,,,,,,,,7.34,0.005,0.005,0.005,,0.005,0.005,86.1,0.005,0.008,0.005,179.0,0.005,0.005,432.0,,0.06,0.049,0.012,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-23,Somchair,21.0,7.6,0.667,0.0278,1.2,0.067,0.124,50.0,2.8,56.1,,84.3,51.7,2.572,0.114,30.0,19.81,6.475,4.746,0.39,0.029,15.25,,2.9,50.6,8.69,,0.06,,,9.2,1.3,0.01,0.005,207.5,,,0.24,,0.0,,,,,,,,,,,,,,0.005,0.005,0.005,0.005,0.005,0.005,85.9,0.005,0.005,0.005,134.0,0.005,0.005,391.0,,0.06,0.028,0.008,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-22,Somchair,26.0,6.5,0.715,0.077,0.977,0.005,0.2509,,,40.0,24.4,42.17,52.47,3.203,0.02,62.0,13.91,18.87,4.871,2.423,0.025,8.75,,3.1,50.5,5.8,,,,,,,,,163.5,,,,,11.764,,,,,,,,,,,,,6.76,,,,,,,81.0,,,,112.0,,,322.0,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-25,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.64,0.47,0.028,0.012,,,,0.07,,,,,,,,,,,,,,,,0.005,0.005,0.005,0.005,0.007,0.005,,0.008,0.03,0.023,,0.028,0.005,,,0.06,0.117,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-25,Somchair,22.0,6.9,0.396,0.062,4.37,0.088,0.098,30.2,3.0,42.6,16.5,36.2,32.8,0.268,0.02,31.0,5.839,0.778,2.203,0.05,0.053,2.376,,3.5,73.6,12.76,,0.06,,,,,0.029,0.005,145.2,,,,,3.529,,,,,,,,,,,,,10.72,0.005,0.005,0.005,0.005,0.005,0.005,79.6,0.005,0.019,0.017,98.0,0.012,0.005,266.0,,0.06,0.071,0.007,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-29,Somchair,24.0,6.8,0.194,0.042,1.42,0.033,0.979,70.2,5.6,73.9,26.02,82.71,99.4,0.412,0.02,55.0,9.525,1.631,0.345,0.12,0.025,10.12,,2.2,45.5,6.58,,0.06,,,3.3,1.3,0.015,0.008,203.3,0.315,,0.0037,,1.176,,,,,,,,,,,,,9.86,0.005,0.005,0.005,0.005,0.011,0.005,81.6,0.005,0.01,0.005,163.3,0.028,0.005,499.0,,0.06,0.082,0.005,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-26,Somchair,13.0,6.5,0.591,0.0202,1.71,0.005,0.2532,,,38.9,28.9,68.9,63.7,4.729,0.035,36.0,19.7,9.21,6.364,0.589,,20.45,,3.1,40.0,5.03,,0.06,,,9.2,0.43,0.015,0.008,201.3,0.147,,0.0,,,,,,,,,,,,,,,4.99,0.005,0.005,0.005,0.005,0.006,0.005,61.9,0.005,0.006,0.009,121.0,0.015,0.005,402.0,,0.06,0.082,0.005,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-28,Somchair,8.0,6.9,0.613,0.033,2.79,0.055,0.498,,,66.1,21.1,82.7,88.5,1.169,0.042,26.0,9.238,3.533,4.764,0.926,0.025,8.409,,3.3,31.2,6.6,,0.06,,,17.0,13.0,0.011,0.006,217.7,0.207,,24.0,,,,,,,,,,,,,,,5.55,0.005,0.007,0.009,0.005,0.005,0.005,58.27,0.011,0.005,0.081,141.0,0.005,0.005,453.0,,0.06,0.008,0.005,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
