date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2003-04-26,Kohsoom,16.0,8.9,1.05,0.06,2.0,0.16,0.21,33.7,5.8,67.2,24.0,56.8,102.7,0.543,0.053,39.0,9.79,3.08,9.64,0.84,,4.59,,4.3,13.1,7.6,,,,,320.0,320.0,,,201.3,0.031,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-24,Kohsoom,20.5,7.3,5.4,0.08,3.75,0.15,0.22,12.6,6.5,90.0,27.0,71.0,122.0,0.708,0.005,89.6,21.56,1.43,8.21,2.97,,11.04,,8.5,21.2,14.6,,,,,320.0,320.0,,,274.5,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-21,Kohsoom,24.0,7.7,2.5,0.06,2.4,0.17,0.24,35.6,5.9,76.8,24.0,60.3,102.7,0.284,0.123,55.0,11.35,3.13,7.47,0.92,,8.28,,5.1,15.2,8.4,,,,,320.0,3.5,,,231.8,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-26,Kohsoom,27.0,4.5,1.38,0.05,2.3,0.2,0.26,29.1,4.6,73.6,22.0,49.7,96.9,0.072,0.027,19.8,9.997,0.525,9.21,0.971,,0.772,,4.5,13.9,7.8,,,,,160.0,3.2,,,213.0,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-09,Kohsoom,29.0,5.8,4.18,0.07,3.54,0.24,0.3,32.8,6.9,110.4,28.8,56.8,132.0,0.47,,61.0,5.484,1.9,,0.88,,0.596,,5.8,30.9,16.6,,,,,160.0,3.2,,,335.5,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15,Kohsoom,,,,,,,,,,,,,,37959.28,787.5,233.5,1123.13,161.27,222.94,3.25,,51.5,,,,,,,,,,,0.001,0.003,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.134,0.012,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-13,Kohsoom,19.6,5.8,3.24,0.04,1.4,0.24,0.31,37.7,5.8,70.0,22.8,64.0,105.0,1.014,0.234,20.6,4.9,1.054,4.409,3.041,,3.575,,,13.6,6.8,,,,,,,,0.003,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25,Kohsoom,16.6,7.9,1.53,0.06,2.93,0.16,0.29,28.7,5.3,86.4,24.0,49.7,98.0,,,,,,,,,,,6.9,21.4,9.7,,,,,0.16,4.5,,,262.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-29,Kohsoom,6.0,8.0,2.17,,3.18,0.13,0.27,25.7,3.9,78.0,27.0,42.0,113.0,0.512,0.1,16.8,7.98,3.22,1.68,0.403,,2.21,,4.9,17.2,8.8,,,,,16.0,0.62,,,238.0,,,0.17,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-20,Kohsoom,4.0,8.8,1.13,0.07,2.41,0.15,0.3,32.6,7.7,89.6,29.1,56.8,117.0,0.521,0.095,22.0,14.64,0.975,6.52,0.365,,4.76,,6.8,22.7,10.8,,,,,,,,,274.5,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-31,Kohsoom,5.4,8.3,2.79,0.09,3.0,0.13,0.22,48.1,5.9,83.2,26.7,78.0,113.7,,,,,,,,,,,5.3,17.8,9.6,,,,,,,,,250.1,,,,,0.0,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-28,Kohsoom,11.8,8.5,1.81,0.07,2.63,0.15,0.19,39.8,6.9,73.6,24.0,67.4,103.4,0.722,0.035,217.0,23.34,2.123,7.52,1.103,,4.694,,5.8,15.4,8.2,,,,,,,,,219.6,,,,,0.0,,,,,,,,,,,,,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-28,Kohsoom,12.5,8.8,1.44,0.09,2.22,0.19,0.33,30.4,5.8,81.6,26.0,53.0,110.4,0.49,0.02,41.0,16.26,4.95,4.638,1.793,,2.789,0.819,4.4,13.2,7.0,,,,,,,,0.0,244.0,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-25,Kohsoom,15.6,8.3,1.19,0.09,2.47,0.22,0.36,35.2,6.2,76.8,24.0,60.3,104.6,0.482,0.108,53.0,15.77,0.59,4.679,0.304,,16.9,,5.5,16.6,8.6,,,,,,,,,225.7,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-30,Kohsoom,21.8,7.8,2.48,0.09,2.9,0.19,0.31,32.1,5.6,83.2,26.0,53.0,112.8,0.481,0.126,153.0,1.911,10.743,3.942,1.13,,9.883,,4.8,15.1,7.6,,,,,,,0.031,0.045,250.1,,,,,,,,,,,,,,,,,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-27,Kohsoom,27.6,7.2,1.34,0.08,3.23,0.21,0.4,38.7,6.6,96.0,24.0,63.9,115.6,0.456,0.103,232.0,11.3,2.069,9.058,,,8.357,,4.3,14.4,7.1,,,,,,,,0.058,286.7,,,,,,,,,,,,,,,,,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-25,Kohsoom,36.4,6.9,1.73,0.09,2.7,0.24,0.46,28.4,6.2,88.0,24.0,49.7,106.1,3.45,0.222,160.0,12.792,11.29,6.125,1.025,,6.288,,5.0,15.9,8.4,,,,,16.0,0.62,,0.018,262.3,,,0.32,,,,,,,,,,,,,,,3.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-29,Kohsoom,26.0,6.8,1.45,0.07,2.4,0.27,0.44,30.4,5.7,81.6,24.0,60.2,96.0,0.399,0.149,141.0,2.47,1.372,2.14,0.6,,4.81,,4.2,14.2,7.1,,,,,16.0,16.0,,0.027,237.9,,,0.32,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-27,Kohsoom,21.3,6.72,1.68,0.08,2.81,0.29,0.48,31.1,4.9,84.8,26.0,53.2,106.7,1.37,0.038,0.0,17.86,3.542,6.129,1.136,,3.478,,4.4,15.4,7.8,,,,2.09,16.0,0.45,,0.116,256.2,0.04,,0.24,,,,,,,,,,,,,,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-24,Kohsoom,17.0,7.78,1.77,0.09,3.2,0.27,0.36,27.1,4.3,78.4,22.0,46.0,99.3,0.327,0.011,0.0,4.087,2.544,4.435,0.273,,2.696,,3.8,14.9,6.9,,,,2.0,16.0,5.4,,0.026,225.7,0.043,,0.2,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-28,Kohsoom,12.5,9.18,2.1,0.11,3.52,0.22,0.38,32.7,5.2,76.8,26.8,53.3,112.0,0.15,0.021,0.0,10.88,2.232,1.073,0.655,,11.32,,4.2,15.4,7.6,,,,2.0,16.0,0.14,0.003,0.04,231.8,0.05,,0.092,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-19,Kohsoom,1.5,9.9,1.51,0.08,2.86,0.2,0.36,25.9,5.2,84.8,24.0,42.5,111.8,0.165,0.03,0.0,1.846,0.963,0.367,0.057,,8.841,,6.2,16.3,8.6,,,,,0.12,0.06,,0.019,250.1,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-30,Kohsoom,4.6,9.0,1.26,0.06,2.45,0.26,0.47,30.700001,7.1,94.400002,26.0,53.0,103.0,0.493,0.222,,3.035,4.96,0.574,0.444,,5.015,,6.9,19.6,10.1,,0.126,,,5.4,0.45,,,286.0,0.039,,0.14,,0.01,,,,,,,,,,,,,12.4,0.0,0.0,0.012,0.0,0.0,0.0,,0.0,0.0,0.009,431.200012,0.0,0.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-27,Kohsoom,4.2,11.6,5.4,0.09,0.24,0.23,0.41,32.799999,7.2,83.400002,24.0,60.299999,108.0,1.674,0.156,119.0,16.120001,1.389,4.915,0.595,,9.866,,5.2,10.7,8.8,,0.0,,2.0,16.0,0.24,0.0,0.02,250.100006,0.042,,0.14,,0.01,,,,,,,,,,,,,10.8,0.057,0.0,0.08,0.0,0.057,0.0,,0.029,0.0,0.079,381.920013,0.0,0.0,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-27,Kohsoom,10.4,10.7,5.56,0.11,2.98,0.15,0.27,41.900002,14.8,89.599998,26.0,78.0,118.800003,0.895,0.143,72.0,8.732,8.34,5.177,0.129,,6.129,,4.4,16.299999,7.6,,0.0,,2.12,16.0,0.24,0.013,0.098,268.399994,0.049,,0.14,,0.01,,,,,,,,,,,,,1.3,0.0,0.0,0.03,0.0,0.0,0.0,,0.134,0.0,0.127,412.720001,0.0,0.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-25,Kohsoom,14.4,9.4,3.07,0.08,2.41,0.19,0.38,33.700001,4.8,83.199997,24.0,56.700001,111.800003,4.071,0.394,91.0,6.501,22.139999,14.92,2.365,,6.564,,4.0,14.1,6.9,,0.0,,1.92,16.0,3.6,0.0,0.061,250.100006,0.042,,2.8,,0.01,,,,,,,,,,,,,2.39,0.0,0.018,0.016,0.0,0.0,0.0,,0.068,0.0,0.076,381.920013,0.0,0.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-28,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,2.25,0.45,0.092,0.0,0.021,,,,0.082,,,,,,,,,,,,,,,,0.0,,0.082,0.0,0.0,0.047,,0.006,0.0,0.097,,0.0,0.0,,,,0.0,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-29,Kohsoom,22.4,6.7,4.89,0.16,3.56,0.12,0.24,42.400002,10.6,92.800003,29.0,74.5,108.900002,0.5,0.169,45.0,1.887,0.553,5.325,1.636,,2.356,,4.3,17.299999,7.8,,,,,,,,,305.0,0.038,,,,,,,,,,,,,,,,,8.21,,,,,,,,,,,431.200012,,,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-26,Kohsoom,27.9,6.0,3.79,0.1,3.09,0.16,0.24,35.599998,4.2,105.599999,34.0,60.299999,115.599999,2.214,0.25,138.0,1.884,4.292,11.33,0.856,,,,4.9,18.299999,8.6,,0.096,,2.12,16.0,0.54,,,341.600006,0.045,,0.28,,,,,,,,,,,,,,,3.73,,,,,,,77.5,,,,492.799988,,,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-24,Kohsoom,24.0,6.2,4.1,0.11,3.36,0.12,0.18,40.599998,6.1,89.599998,29.0,67.400002,108.0,1.867,0.174,104.0,2.205,17.0,7.355,0.817,,11.19,,3.9,15.9,7.1,,,,,,,,,280.600006,0.039,,,,,,,,,,,,,,,,,13.67,,,,,,,,,,,418.880005,,,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-29,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,,2.13,9.2,0.39,0.0,0.089,,,,0.14,,,,,,,,,,,,,,,,0.0,0.046,0.02,0.006,0.0,0.0,,0.081,0.0,0.1,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-24,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,2.17,9.2,0.47,0.0,0.057,,,,0.2,,,,,,,,,,,,,,,,0.0,0.0,0.012,0.005,0.0,0.093,,0.046,0.0,0.053,,0.0,0.0,,,0.0,0.438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-28,Kohsoom,28.4,6.1,3.01,0.13,2.77,0.13,0.17,33.700001,5.2,83.199997,24.0,56.799999,105.599999,1.06,0.188,25.0,1.964,1.95,7.622,0.759,,7.198,,3.7,13.9,6.8,,,,,,,,,250.100006,0.06,,,,,,,,,,,,,,,,,8.04,,,,,,,,,,,381.920013,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-25,Kohsoom,21.0,6.7,2.62,0.1,2.39,0.11,0.15,31.9,4.6,88.0,26.799999,53.200001,114.199997,1.529,,,,,,,,,,14.2,25.6,17.9,,0.309,,2.25,16.0,0.54,0.0,0.275,268.399994,0.058,,0.28,,,,,,,,,,,,,,,9.97,0.0,0.121,0.031,0.017,0.0,0.175,,0.272,0.0,0.084,406.559998,0.0,0.0,432.0,,0.446,0.042,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-23,Kohsoom,17.200001,7.3,1.91,0.14,3.18,0.14,0.19,36.799999,5.8,80.0,24.0,60.299999,94.5,1.745,0.55,77.0,20.17,2.491,9.688,0.289,0.0,7.097,,5.1,18.4,9.6,,,,2.29,,,,,250.100006,0.051,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,369.600006,,,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-27,Kohsoom,10.0,10.2,2.41,0.16,3.0,0.17,0.29,35.700001,6.7,84.800003,29.200001,60.400002,153.600006,0.956,0.215,13.0,8.356,2.617,8.889,0.05,,2.031,,4.1,14.9,6.9,,,,2.4,9.2,0.54,,0.122,263.0,0.066,,0.39,,,,,,,,,,,,,,,10.8,,0.016,0.013,0.02,,0.193,,0.166,,0.162,400.399994,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-18,Kohsoom,5.6,10.3,4.16,0.11,2.65,0.13,0.35,31.5,5.9,80.0,27.0,53.299999,117.099999,0.982,0.219,96.0,5.473,2.847,7.741,0.05,0.0,1.377,,4.8,16.799999,8.2,,,,,16.0,0.39,,0.116,244.0,0.046,,0.26,,,,,,,,,,,,,,,11.3,0.091,0.544,0.07,0.011,,,,0.219,,0.345,,,,428.0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-29,Kohsoom,2.2,,2.16,0.09,2.19,0.11,0.26,35.7,7.0,83.2,29.2,60.4,117.1,1.357,0.173,46.0,3.02,6.201,0.718,0.504,,4.92,,4.5,15.0,7.7,,0.295,,,,,,,262.0,0.051,,,,,,,,,,,,,,,,,16.9,0.026,,0.056,0.008,,0.207,,0.159,,0.16,,,,362.0,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-26,Kohsoom,5.5,11.4,3.82,0.07,3.0,0.13,0.22,38.4,6.6,89.6,26.8,63.9,114.7,0.06,0.243,25.0,4.892,0.26,3.906,,,0.44,,4.0,13.8,6.9,,0.107,,2.36,,,0.032,0.054,274.5,0.047,,,,,,,,,,,,,,,,,,0.008,0.009,,0.012,0.274,,90.3,0.019,0.161,,412.72,,,378.0,,,0.398,0.077,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-25,Kohsoom,11.5,10.1,1.36,0.08,2.29,0.15,0.27,33.0,5.9,83.2,24.0,58.8,105.6,0.06,0.141,10.0,0.41,11.44,10.45,,,4.395,,3.5,11.8,5.6,,0.201,,,9.2,1.4,0.082,0.023,244.0,,,0.011,,,,,,,,,,,,,,,2.0,,0.063,,0.018,,0.37,92.9,0.046,0.231,0.034,,,,358.0,,0.281,0.574,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-29,Kohsoom,15.0,9.5,1.16,0.03,2.02,0.12,0.21,28.4,4.8,80.0,21.9,53.3,91.3,0.06,0.075,24.0,2.875,0.374,2.588,0.05,,9.963,,3.8,12.9,6.3,,0.087,,,5.4,1.7,,,231.8,0.049,,0.045,,,,,,,,,,,,,,,5.93,,0.005,0.036,,,0.049,94.7,,0.01,,,0.065,0.222,423.0,,0.145,0.376,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-27,Kohsoom,19.0,8.5,3.3,0.039,2.54,0.15,0.28,26.8,4.6,91.2,24.0,46.0,106.5,0.475,0.241,49.0,4.735,0.844,12.03,0.186,,3.644,,4.4,15.6,7.6,,0.133,,,16.0,1.1,0.181,0.034,274.5,0.056,,0.04,,0.01,,,,,,,,,,,,,9.59,0.033,0.12,0.013,,0.229,0.266,92.3,,,0.025,147.2,,,369.0,0.054,0.2,0.161,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-26,Kohsoom,26.0,6.8,1.39,0.027,1.68,0.13,0.25,21.6,3.7,68.8,24.3,35.5,98.4,0.312,0.093,29.0,7.937,1.295,9.827,0.483,,1.591,,4.0,6.8,14.4,,0.087,,,160.0,24.0,0.077,0.022,210.8,0.073,,0.2,,,,,,,,,,,,,,,3.36,0.025,,0.044,0.07,,,84.8,0.019,0.086,0.019,117.0,,,354.0,,0.07,0.262,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-29,Kohsoom,,,,,,,,,,,,,,1.002,0.223,132.0,2.423,5.443,18.39,0.312,,5.828,,,,,,0.127,,,16.0,2.8,0.01,0.051,,,,0.21,,,,,,,,,,,,,,,6.76,0.005,0.005,0.01,0.008,0.01,0.377,,0.058,0.108,0.035,,0.097,0.005,,,0.299,0.212,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-26,Kohsoom,25.5,7.22,1.23,0.04,1.98,0.15,0.29,23.8,3.3,73.6,26.8,39.0,113.7,0.558,0.163,64.0,7.754,4.466,15.76,0.367,,5.024,,6.4,17.2,8.8,,0.1,,,9.2,0.54,0.013,0.005,219.6,0.063,,0.33,,,,,,,,,,,,,,,5.55,0.005,0.005,0.007,0.005,0.018,0.085,98.0,0.015,0.02,0.007,12.5,0.026,0.042,358.0,,0.086,0.093,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-23,Kohsoom,22.6,8.1,1.43,0.033,2.68,0.13,0.25,29.9,4.4,83.2,24.3,49.7,103.2,0.895,0.163,34.0,1.93,3.402,3.938,0.05,,1.792,,5.1,14.7,7.6,,0.188,,,2.2,0.26,0.018,0.023,250.1,,,0.0,,,,,,,,,,,,,,,8.75,0.019,0.005,0.032,0.016,0.129,0.054,110.0,0.052,0.221,0.227,136.0,0.316,0.034,402.0,,0.274,0.409,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-28,Kohsoom,16.0,8.86,1.48,0.03,2.16,0.16,0.31,25.1,3.8,76.8,21.8,42.0,97.0,0.078,0.035,10.0,21.16,0.402,17.89,0.369,1.035,,,4.8,13.9,6.4,,0.216,,,3.6,0.24,0.01,0.01,225.7,0.057,,0.12,,,,,,,,,,,,,,,,0.016,0.01,0.026,0.005,,0.16,90.0,0.041,0.183,0.048,125.0,0.111,0.005,377.0,,0.316,0.566,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-25,Kohsoom,8.9,10.2,2.21,0.048,2.55,0.19,0.35,21.9,3.3,70.4,26.8,35.5,114.7,1.102,0.135,58.0,10.56,3.849,34.9,0.344,,14.12,,6.1,17.7,8.0,,0.188,,,1.6,0.28,0.01,0.01,213.5,0.068,,0.17,,,,,,,,,,,,,,,9.54,0.011,0.005,0.014,0.005,0.051,0.005,139.0,0.027,0.05,0.037,120.0,0.127,0.005,368.0,,0.284,0.107,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-23,Kohsoom,5.1,10.8,1.29,0.039,2.02,0.1,0.19,17.7,2.7,75.2,24.3,30.2,98.8,0.827,0.147,40.0,12.06,2.383,10.893,0.229,,5.059,,4.9,15.4,7.2,,0.509,,,1.6,0.04,0.025,0.031,225.7,,,0.027,,,,,,,,,,,,,,,10.01,0.01,0.005,0.016,0.006,0.066,0.068,147.0,0.032,0.025,0.072,125.0,0.145,0.005,347.0,,0.73,0.167,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-27,Kohsoom,3.8,10.7,1.09,0.045,2.0,0.19,0.23,24.2,3.1,76.8,25.2,39.1,119.0,0.451,0.092,77.0,4.249,1.979,3.865,0.286,,3.459,,6.0,16.5,8.2,,0.062,,,16.0,0.54,0.039,0.01,237.9,0.071,,0.26,,,,,,,,,,,,,,,10.84,0.009,0.005,0.01,0.005,0.036,0.081,81.3,0.14,0.018,0.037,131.8,0.076,0.019,371.0,,0.089,0.034,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-24,Kohsoom,3.1,11.1,1.43,0.036,2.82,0.11,0.25,30.9,6.6,86.4,22.0,53.3,100.8,6.219,0.098,271.0,1.839,10.11,12.8,0.9,,12.65,,7.1,19.4,9.6,,0.22,,,,,0.01,0.031,250.1,0.063,,,,,,,,,,,,,,,,,,0.016,0.08,0.016,0.01,0.02,0.155,82.4,0.023,0.089,0.062,138.6,0.037,0.005,314.0,,0.319,0.115,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-24,Kohsoom,8.3,10.3,0.6,0.027,2.17,0.09,0.17,23.2,4.8,80.0,19.5,39.1,95.5,0.845,0.03,39.0,3.2,2.985,3.08,0.05,,4.677,,5.7,16.4,7.8,,0.177,,,,,0.023,0.011,225.7,0.075,,,,,,,,,,,,,,,,,5.88,0.005,0.005,0.015,0.005,0.086,0.126,88.8,0.042,0.102,0.069,127.6,0.005,0.005,381.0,,0.307,0.349,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-20,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,0.025,0.005,,,,,,,,,,,,,,,,,,,,0.005,0.005,0.006,0.005,0.005,0.005,,0.005,0.01,0.005,,0.009,0.005,,,0.06,0.078,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-21,Kohsoom,11.9,10.2,0.9,0.042,2.45,0.06,0.13,20.2,3.4,73.6,21.9,33.7,99.4,0.501,0.02,10.0,4.883,1.786,1.947,0.05,,6.134,,4.8,15.2,7.0,,,,,,,,,213.5,0.066,,,,,,,,,,,,,,,,,6.07,,,,,,,94.7,,,,120.9,,,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-26,Kohsoom,22.0,8.9,1.27,0.036,2.0,0.08,0.16,22.8,3.1,67.2,19.5,37.3,102.2,0.668,0.02,42.0,3.193,4.567,2.103,0.228,,15.468,,4.6,13.8,6.6,,0.06,,,,,0.022,0.005,183.0,0.054,,,,,,,,,,,,,,,,,7.56,0.005,0.005,0.005,0.005,0.005,0.005,92.7,0.005,0.015,0.005,110.0,0.013,0.005,341.0,,0.06,0.069,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-23,Kohsoom,21.7,8.58,0.969,0.046,1.7,0.07,0.22,23.7,3.5,78.4,21.9,39.1,99.4,2.891,0.047,55.0,27.78,9.306,7.39,0.267,,7.712,,4.3,12.0,5.7,,0.06,,,,,0.01,0.005,231.8,0.046,,,,,,,,,,,,,,,,,9.94,0.005,0.005,0.005,0.005,0.005,0.005,98.3,0.005,0.005,0.006,127.6,0.005,0.005,381.0,,0.06,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-21,Kohsoom,26.9,7.54,0.88,0.033,2.02,0.09,0.21,27.6,3.8,73.6,19.2,46.1,92.6,1.735,0.02,56.0,4.104,17.16,1.758,0.669,,8.585,,4.7,13.9,6.4,,0.06,,,16.0,2.8,0.024,0.006,207.4,,,0.023,,,,,,,,,,,,,,,9.148,0.005,0.005,0.008,0.005,0.015,0.005,95.9,0.005,0.009,0.033,118.7,0.043,0.005,369.0,,0.06,0.035,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
